method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,49050,"[0, 1, 2, 3, 4]",2671,1214,522424,736291,1.0,1.0,1.0,1.0,True
greedy-AV,5,49050,"[0, 1, 2, 3, 4]",2671,1214,522424,736291,1.0,1.0,1.0,1.0,True
greedy-AV/cost,5,45395,"[0, 1, 2, 3, 5]",2530,1206,505798,726615,0.9472107824784725,0.9934102141680395,0.9681752752553482,0.9868584567786378,True
greedy-AV/cost^2,5,45395,"[0, 1, 2, 3, 5]",2530,1206,505798,726615,0.9472107824784725,0.9934102141680395,0.9681752752553482,0.9868584567786378,True
greedy-CC,5,49050,"[0, 1, 2, 3, 4]",2671,1214,522424,736291,1.0,1.0,1.0,1.0,True
greedy-PAV,5,49050,"[0, 1, 2, 3, 4]",2671,1214,522424,736291,1.0,1.0,1.0,1.0,True
