subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,6900,[3],144,144,10296,10296
2,13900,"[3, 1]",338,224,22576,24976
4,49659,"[3, 1, 5, 6]",522,250,24858,31125
3,23580,"[3, 1, 5]",440,240,24072,28680
4,69580,"[3, 1, 5, 2]",634,315,36840,49455
5,116259,"[3, 1, 5, 6, 0]",792,375,53685,70125
5,95659,"[3, 1, 5, 6, 2]",716,316,37320,49770
5,99659,"[3, 1, 5, 6, 4]",660,295,31194,43365
4,73580,"[3, 1, 5, 4]",578,293,30500,42778
5,119580,"[3, 1, 5, 2, 4]",772,355,42878,62835
3,59900,"[3, 1, 2]",532,305,35641,46360
4,85979,"[3, 1, 6, 2]",614,308,36242,47278
4,90180,"[3, 1, 5, 0]",710,365,52907,66430
4,106579,"[3, 1, 6, 0]",690,368,52547,67528
3,39979,"[3, 1, 6]",420,236,23483,27730
3,63900,"[3, 1, 4]",476,278,29024,38503
2,16580,"[3, 5]",246,161,11877,12880
3,78979,"[3, 6, 2]",420,271,27201,36585
4,88659,"[3, 5, 6, 2]",522,279,28305,38781
4,89979,"[3, 1, 6, 4]",558,282,29839,39621
3,42659,"[3, 5, 6]",328,171,12672,14535
1,7000,[1],194,194,18721,18721
4,109900,"[3, 1, 2, 4]",670,346,41699,59685
2,52900,"[3, 2]",338,267,26532,35511
2,56900,"[3, 4]",282,235,18668,27495
3,80500,"[3, 1, 0]",608,358,51699,63903
3,62580,"[3, 5, 2]",440,278,27816,38503
3,42759,"[1, 5, 6]",378,221,21071,24310
3,123500,"[3, 4, 0]",552,390,51078,75855
3,119500,"[3, 2, 0]",608,419,58541,87571
2,16680,"[1, 5]",296,210,20217,21945
3,102900,"[3, 2, 4]",476,342,34448,58311
2,32979,"[3, 6]",226,157,11271,12246
4,92659,"[3, 5, 6, 4]",466,253,20932,31878
3,66580,"[3, 5, 4]",384,251,20229,31375
3,99579,"[3, 6, 0]",496,359,45419,64261
4,112580,"[3, 5, 2, 4]",578,352,35712,61776
2,33079,"[1, 6]",276,207,19696,21321
4,109259,"[3, 5, 6, 0]",598,366,46580,66795
3,83180,"[3, 5, 0]",516,356,45797,63190
3,62680,"[1, 5, 2]",490,301,33985,45150
3,82979,"[3, 6, 4]",364,240,19551,28680
4,88759,"[1, 5, 6, 2]",572,303,34533,45753
2,73500,"[3, 0]",414,349,44531,60726
4,109359,"[1, 5, 6, 0]",648,374,51312,69751
4,92759,"[1, 5, 6, 4]",516,278,27920,38503
3,66680,"[1, 5, 4]",434,276,27165,37950
3,79079,"[1, 6, 2]",470,295,33455,43365
3,83280,"[1, 5, 0]",566,363,50466,65703
4,112680,"[1, 5, 2, 4]",628,354,40543,62481
2,73600,"[1, 0]",464,356,49258,63190
2,57000,"[1, 4]",332,261,25689,33930
2,72079,"[6, 2]",276,237,21301,27966
1,26079,[6],82,82,3321,3321
1,9680,[5],102,102,5151,5151
2,55680,"[5, 2]",296,243,22494,29403
2,53000,"[1, 2]",388,291,32786,42195
2,35759,"[5, 6]",184,122,6581,7381
3,119600,"[1, 2, 0]",658,422,61680,88831
3,81759,"[5, 6, 2]",378,254,23618,32131
2,76280,"[5, 0]",372,335,40800,55945
3,99679,"[1, 6, 0]",546,367,50174,67161
1,46000,[2],194,194,18721,18721
2,112600,"[2, 0]",464,395,52690,77815
2,59680,"[5, 4]",240,219,14394,23871
3,126280,"[5, 4, 0]",510,391,48152,76245
3,123600,"[1, 4, 0]",602,393,54831,77028
1,66600,[0],270,270,36315,36315
1,50000,[4],138,138,9453,9453
2,96000,"[2, 4]",332,295,27508,43365
3,85759,"[5, 6, 4]",322,226,15707,25425
2,76079,"[6, 4]",220,204,12654,20706
3,83079,"[1, 6, 4]",414,265,26565,34980
2,116600,"[4, 0]",408,346,43877,59685
2,92679,"[6, 0]",352,321,39171,51360
3,103000,"[1, 2, 4]",526,345,39364,59340
3,122079,"[6, 2, 4]",414,329,29989,53956
3,105680,"[5, 2, 4]",434,338,31176,56953
3,102359,"[5, 6, 0]",454,351,42116,61425
3,122280,"[5, 2, 0]",566,413,55812,85078
