method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
greedy-AV,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
greedy-AV/cost,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
greedy-CC,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
greedy-PAV,3,1048200,"[0, 1, 3]",8245,7465,14280109,27859380,1.0,1.0,1.0,1.0,True
