subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2500,[3],144,144,10296,10296
3,16570,"[3, 4, 5]",407,298,25109,44253
2,6570,"[3, 4]",280,254,19151,32131
4,28570,"[3, 4, 5, 7]",474,322,26702,51681
5,48570,"[3, 4, 5, 7, 2]",661,373,38977,69378
4,38570,"[3, 4, 5, 6]",513,346,29584,59685
6,70570,"[3, 4, 5, 7, 2, 6]",767,399,42644,79401
5,50570,"[3, 4, 5, 7, 6]",580,361,30975,64980
7,320570,"[3, 4, 5, 7, 2, 6, 1]",984,438,55091,95703
6,330570,"[3, 4, 5, 7, 6, 0]",861,426,57607,90525
5,278570,"[3, 4, 5, 7, 1]",691,398,44334,79003
7,350570,"[3, 4, 5, 7, 2, 6, 0]",1048,444,64007,98346
6,328570,"[3, 4, 5, 7, 2, 0]",942,429,61375,91806
4,36570,"[3, 4, 5, 2]",594,355,37497,62835
5,308570,"[3, 4, 5, 7, 0]",755,403,54578,81003
6,338570,"[3, 4, 5, 2, 6, 0]",981,435,63058,94395
5,286570,"[3, 4, 5, 2, 1]",811,403,50691,81003
6,298570,"[3, 4, 5, 7, 2, 1]",878,418,52011,87153
5,316570,"[3, 4, 5, 2, 0]",875,418,60326,87153
6,300570,"[3, 4, 5, 7, 6, 1]",797,422,47659,88831
4,296570,"[3, 4, 5, 0]",688,391,53498,76245
5,58570,"[3, 4, 5, 2, 6]",700,387,41363,74691
5,288570,"[3, 4, 5, 6, 1]",730,411,46448,84255
4,266570,"[3, 4, 5, 1]",624,382,42940,72771
5,318570,"[3, 4, 5, 6, 0]",794,416,56627,86320
6,340570,"[3, 4, 7, 2, 6, 0]",921,428,60511,91378
3,18570,"[3, 4, 7]",347,284,20903,40186
4,38570,"[3, 4, 7, 2]",534,347,34154,60031
6,308570,"[3, 4, 5, 2, 6, 1]",917,428,53954,91378
5,60570,"[3, 4, 7, 2, 6]",640,378,38160,71253
5,288570,"[3, 4, 7, 2, 1]",751,397,48153,78606
6,310570,"[3, 4, 7, 2, 6, 1]",857,420,51507,87990
5,318570,"[3, 4, 7, 2, 0]",815,410,57643,83845
4,268570,"[3, 4, 7, 1]",564,376,39975,70500
5,328570,"[3, 4, 2, 6, 0]",854,418,59484,87153
4,40570,"[3, 4, 7, 6]",453,334,25574,55611
3,26570,"[3, 4, 2]",467,325,32518,52650
3,28570,"[3, 4, 6]",386,315,24049,49455
4,48570,"[3, 4, 2, 6]",573,364,36748,66066
5,298570,"[3, 4, 2, 6, 1]",790,408,50256,83028
3,256570,"[3, 4, 1]",497,356,38440,63190
4,298570,"[3, 4, 7, 0]",628,379,50185,71631
2,12500,"[3, 5]",271,228,17394,25878
4,276570,"[3, 4, 2, 1]",684,379,46695,71631
5,320570,"[3, 4, 7, 6, 0]",734,406,53488,82215
5,296500,"[3, 5, 7, 6, 1]",661,372,41266,69006
5,290570,"[3, 4, 7, 6, 1]",670,403,43600,81003
4,308570,"[3, 4, 6, 0]",667,394,52428,77421
