method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,217150,"[0, 1, 2, 4, 5, 6, 7]",1470,498,87833,123753,1.0,0.9005424954792043,0.7825951369026936,0.8108145294441387,False,0.158774831799572
greedy-AV,4,372800,"[0, 2, 3, 7]",1159,553,112233,152628,0.7884353741496599,1.0,1.0,1.0,True,0.5670529707127572
greedy-AV/cost,7,217150,"[0, 1, 2, 4, 5, 6, 7]",1470,498,87833,123753,1.0,0.9005424954792043,0.7825951369026936,0.8108145294441387,False,0.158774831799572
greedy-AV/cost^2,7,217150,"[0, 1, 2, 4, 5, 6, 7]",1470,498,87833,123753,1.0,0.9005424954792043,0.7825951369026936,0.8108145294441387,False,0.158774831799572
greedy-CC,3,374300,"[2, 3, 6]",840,546,106470,148785,0.5714285714285714,0.9873417721518988,0.9486514661463206,0.974821133736929,True,0.5880549325910074
greedy-PAV,4,372800,"[0, 2, 3, 7]",1159,553,112233,152628,0.7884353741496599,1.0,1.0,1.0,True,0.5670529707127572
