method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,412700,"[0, 1, 2, 3, 5]",1140,918,178500,420903,1.0,0.9828693790149893,1.0,0.9660141699429209,True
greedy-AV,5,412700,"[0, 1, 2, 3, 5]",1140,918,178500,420903,1.0,0.9828693790149893,1.0,0.9660141699429209,True
greedy-AV/cost,8,410700,"[0, 2, 3, 4, 5, 6, 7, 8]",994,762,120660,289941,0.8719298245614036,0.815845824411135,0.6759663865546218,0.665443378753348,False
greedy-AV/cost^2,8,410700,"[0, 2, 3, 4, 5, 6, 7, 8]",994,762,120660,289941,0.8719298245614036,0.815845824411135,0.6759663865546218,0.665443378753348,False
greedy-CC,6,402200,"[0, 1, 3, 5, 6, 8]",1099,934,177354,435711,0.9640350877192982,1.0,0.9935798319327731,1.0,True
greedy-PAV,5,412700,"[0, 1, 2, 3, 5]",1140,918,178500,420903,1.0,0.9828693790149893,1.0,0.9660141699429209,True
