method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,375000,"[2, 4, 5, 6, 7, 9]",303,208,9225,21528,1.0,1.0,1.0,1.0,True,0.39
greedy-AV,6,399000,"[2, 5, 6, 7, 8, 9]",303,194,8966,18721,1.0,0.9326923076923076,0.9719241192411924,0.8696116685247121,True,0.325
greedy-AV/cost,6,375000,"[2, 4, 5, 6, 7, 9]",303,208,9225,21528,1.0,1.0,1.0,1.0,True,0.39
greedy-AV/cost^2,7,393000,"[1, 2, 4, 5, 7, 8, 9]",250,160,5313,12720,0.8250825082508251,0.7692307692307693,0.5759349593495935,0.5908584169453734,False,0.10637427272727273
greedy-CC,6,375000,"[2, 4, 5, 6, 7, 9]",303,208,9225,21528,1.0,1.0,1.0,1.0,True,0.39
greedy-PAV,6,375000,"[2, 4, 5, 6, 7, 9]",303,208,9225,21528,1.0,1.0,1.0,1.0,True,0.39
