method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,9,671700,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1318,354,58152,62481,1.0,1.0,1.0,1.0,True
greedy-AV,1,1000000,[0],329,329,53956,53956,0.2496206373292868,0.9293785310734464,0.9278442701884716,0.8635585217906243,True
greedy-AV/cost,9,671700,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1318,354,58152,62481,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,9,671700,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1318,354,58152,62481,1.0,1.0,1.0,1.0,True
greedy-CC,1,1000000,[0],329,329,53956,53956,0.2496206373292868,0.9293785310734464,0.9278442701884716,0.8635585217906243,True
greedy-PAV,1,1000000,[0],329,329,53956,53956,0.2496206373292868,0.9293785310734464,0.9278442701884716,0.8635585217906243,True
