method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,6,396000,"[0, 2, 3, 4, 6, 8]",1148,895,185090,400065,1.0,1.0,1.0,1.0,True
greedy-AV,6,396000,"[0, 2, 3, 4, 6, 8]",1148,895,185090,400065,1.0,1.0,1.0,1.0,True
greedy-AV/cost,8,270000,"[0, 1, 2, 4, 6, 7, 8, 9]",906,730,128283,266085,0.789198606271777,0.8156424581005587,0.6930844454049382,0.6651044205316636,False
greedy-AV/cost^2,8,270000,"[0, 1, 2, 4, 6, 7, 8, 9]",906,730,128283,266085,0.789198606271777,0.8156424581005587,0.6930844454049382,0.6651044205316636,False
greedy-CC,6,396000,"[0, 2, 3, 4, 6, 8]",1148,895,185090,400065,1.0,1.0,1.0,1.0,True
greedy-PAV,6,396000,"[0, 2, 3, 4, 6, 8]",1148,895,185090,400065,1.0,1.0,1.0,1.0,True
