method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,252900,"[1, 2, 3]",518,356,45982,63190,1.0,0.716297786720322,0.3730609463230999,0.5126728110599078,False
greedy-AV,1,421000,[0],497,497,123256,123256,0.9594594594594594,1.0,1.0,1.0,True
greedy-AV/cost,3,252900,"[1, 2, 3]",518,356,45982,63190,1.0,0.716297786720322,0.3730609463230999,0.5126728110599078,False
greedy-AV/cost^2,3,252900,"[1, 2, 3]",518,356,45982,63190,1.0,0.716297786720322,0.3730609463230999,0.5126728110599078,False
greedy-CC,1,421000,[0],497,497,123256,123256,0.9594594594594594,1.0,1.0,1.0,True
greedy-PAV,1,421000,[0],497,497,123256,123256,0.9594594594594594,1.0,1.0,1.0,True
