method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,395500,"[0, 2, 3, 6, 8]",69,65,770,1954,1.0,1.0,1.0,1.0,True,0.13676470588235295
greedy-AV,2,400000,"[1, 3]",54,54,738,738,0.782608695652174,0.8307692307692308,0.9584415584415584,0.3776867963152507,True,0.13676470588235295
greedy-AV/cost,5,395500,"[0, 2, 3, 6, 8]",69,65,770,1954,1.0,1.0,1.0,1.0,True,0.13676470588235295
greedy-AV/cost^2,7,329500,"[0, 2, 4, 5, 6, 7, 8]",46,43,259,545,0.6666666666666666,0.6615384615384615,0.3363636363636363,0.2789150460593654,False,0.0775
greedy-CC,2,400000,"[1, 3]",54,54,738,738,0.782608695652174,0.8307692307692308,0.9584415584415584,0.3776867963152507,True,0.13676470588235295
greedy-PAV,2,400000,"[1, 3]",54,54,738,738,0.782608695652174,0.8307692307692308,0.9584415584415584,0.3776867963152507,True,0.13676470588235295
