subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2500,[2],481,481,115440,115440
2,12000,"[2, 6]",857,609,155312,185136
3,22000,"[2, 6, 5]",1260,693,190764,239778
4,39100,"[2, 6, 5, 3]",1723,755,230992,284635
5,57100,"[2, 6, 5, 3, 4]",2131,795,255980,315615
5,58678,"[2, 6, 5, 3, 7]",2056,789,248553,310866
6,87100,"[2, 6, 5, 3, 4, 0]",2672,824,298390,339076
6,86356,"[2, 6, 5, 3, 4, 1]",2634,838,300237,350703
6,76678,"[2, 6, 5, 3, 4, 7]",2464,809,268733,326836
6,98356,"[2, 6, 5, 3, 1, 0]",2767,850,318355,360825
6,87100,"[2, 6, 5, 3, 4, 8]",2361,815,265832,331705
5,68356,"[2, 6, 5, 3, 1]",2226,828,284785,342378
6,87934,"[2, 6, 5, 3, 7, 1]",2559,841,296905,353220
4,40000,"[2, 6, 5, 4]",1668,759,226419,287661
6,98356,"[2, 6, 5, 3, 1, 8]",2456,843,293312,354903
5,69100,"[2, 6, 5, 3, 8]",1953,785,242051,307720
6,88678,"[2, 6, 5, 3, 7, 0]",2597,827,295523,341551
6,88678,"[2, 6, 5, 3, 7, 8]",2286,807,258395,325221
5,59578,"[2, 6, 5, 4, 7]",2001,789,243342,310866
5,69100,"[2, 6, 5, 3, 0]",2264,810,283223,327645
5,71578,"[2, 6, 5, 7, 0]",2134,812,274195,329266
5,69256,"[2, 6, 5, 4, 1]",2171,823,280668,338253
5,70000,"[2, 6, 5, 4, 0]",2209,813,279886,330078
6,88834,"[2, 6, 5, 4, 7, 1]",2504,836,292626,349030
6,89578,"[2, 6, 5, 4, 7, 8]",2231,806,253370,324415
6,99100,"[2, 6, 5, 3, 0, 8]",2494,829,291406,343206
6,89578,"[2, 6, 5, 4, 7, 0]",2542,826,291798,340725
6,99256,"[2, 6, 5, 4, 1, 0]",2712,847,315106,358281
6,99256,"[2, 6, 5, 4, 1, 8]",2401,838,289433,350703
6,100000,"[2, 6, 5, 4, 0, 8]",2439,828,288187,342378
5,70000,"[2, 6, 5, 4, 8]",1898,786,237688,308505
