method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,7,945000,"[1, 2, 3, 4, 5, 6, 7]",1279,488,97871,118828,1.0,1.0,0.9392970939383469,1.0,True
greedy-AV,1,1000000,[0],457,457,104196,104196,0.35731039874902265,0.9364754098360656,1.0,0.876864038778739,True
greedy-AV/cost,7,945000,"[1, 2, 3, 4, 5, 6, 7]",1279,488,97871,118828,1.0,1.0,0.9392970939383469,1.0,True
greedy-AV/cost^2,7,945000,"[1, 2, 3, 4, 5, 6, 7]",1279,488,97871,118828,1.0,1.0,0.9392970939383469,1.0,True
greedy-CC,1,1000000,[0],457,457,104196,104196,0.35731039874902265,0.9364754098360656,1.0,0.876864038778739,True
greedy-PAV,1,1000000,[0],457,457,104196,104196,0.35731039874902265,0.9364754098360656,1.0,0.876864038778739,True
