subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,70000,[5],106,106,5565,5565
2,140000,"[5, 6]",204,158,9283,12403
3,230000,"[5, 6, 2]",468,379,43404,71631
4,355000,"[5, 6, 2, 4]",593,416,49372,86320
5,480000,"[5, 6, 2, 4, 7]",674,435,51686,94395
5,515000,"[5, 6, 2, 7, 3]",798,431,61375,92665
7,945000,"[5, 6, 2, 4, 7, 3, 1]",1279,488,97871,118828
5,515000,"[5, 6, 2, 4, 3]",842,435,64266,94395
6,640000,"[5, 6, 2, 4, 7, 3]",923,438,66277,95703
4,355000,"[5, 6, 2, 7]",549,411,45996,84255
6,785000,"[5, 6, 2, 4, 7, 1]",1030,487,90996,118341
6,820000,"[5, 6, 2, 4, 3, 1]",1198,487,96709,118341
5,660000,"[5, 6, 2, 7, 1]",905,477,85964,113526
4,390000,"[5, 6, 2, 3]",717,422,59107,88831
4,535000,"[5, 6, 2, 1]",824,468,84341,109278
5,695000,"[5, 6, 2, 3, 1]",1073,482,92157,115921
4,390000,"[5, 6, 4, 7]",410,261,18725,33930
3,265000,"[5, 6, 4]",329,238,16373,28203
2,160000,"[5, 2]",370,338,39785,56953
3,265000,"[5, 6, 7]",285,198,11919,19503
3,285000,"[5, 2, 4]",495,389,45978,75466
5,730000,"[5, 6, 4, 3, 1]",934,478,85142,114003
6,820000,"[5, 6, 2, 7, 3, 1]",1154,483,93561,116403
5,550000,"[5, 6, 4, 7, 3]",659,423,47984,89253
4,410000,"[5, 2, 4, 7]",576,424,48744,89676
4,425000,"[5, 6, 4, 3]",578,416,45935,86320
5,570000,"[5, 2, 4, 7, 3]",825,437,63606,95266
4,570000,"[5, 6, 4, 1]",685,476,75962,113050
5,695000,"[5, 6, 4, 7, 1]",766,478,77354,114003
4,425000,"[5, 6, 7, 3]",534,386,42002,74305
3,300000,"[5, 6, 3]",453,369,39690,67896
3,445000,"[5, 6, 1]",560,421,69555,88410
5,660000,"[5, 6, 2, 4, 1]",949,485,89636,117370
4,570000,"[5, 6, 7, 1]",641,434,71216,93961
6,855000,"[5, 6, 4, 7, 3, 1]",1015,479,86336,114481
5,730000,"[5, 6, 7, 3, 1]",890,449,80956,100576
3,285000,"[5, 2, 7]",451,392,42844,76636
4,590000,"[5, 2, 4, 1]",851,483,87431,116403
4,445000,"[5, 2, 4, 3]",744,420,61144,87990
5,715000,"[5, 2, 4, 7, 1]",932,487,89152,118341
2,195000,"[5, 4]",231,201,12880,20100
4,480000,"[5, 4, 7, 3]",561,416,45216,86320
4,445000,"[5, 2, 7, 3]",700,426,58500,90525
6,875000,"[5, 2, 4, 7, 3, 1]",1181,488,96253,118828
3,320000,"[5, 2, 3]",619,397,55766,78606
5,750000,"[5, 2, 4, 3, 1]",1100,487,94731,118341
4,590000,"[5, 2, 7, 1]",807,472,83913,111156
3,320000,"[5, 4, 7]",312,242,15685,29161
3,465000,"[5, 2, 1]",726,455,81914,103285
5,750000,"[5, 2, 7, 3, 1]",1056,482,91742,115921
3,355000,"[5, 4, 3]",480,393,42715,77028
2,195000,"[5, 7]",187,170,8669,14365
1,70000,[6],98,98,4753,4753
4,625000,"[5, 4, 7, 1]",668,476,75427,113050
3,500000,"[5, 4, 1]",587,470,73673,110215
2,230000,"[5, 3]",355,335,36251,55945
3,355000,"[5, 7, 3]",436,374,39030,69751
4,605000,"[5, 6, 3, 1]",809,444,79514,98346
5,785000,"[5, 4, 7, 3, 1]",917,479,84636,114481
2,375000,"[5, 1]",462,403,67044,81003
2,160000,"[6, 2]",362,347,39364,60031
3,500000,"[5, 7, 1]",543,426,69082,90525
3,285000,"[6, 2, 4]",487,402,45733,80601
3,535000,"[5, 3, 1]",711,434,77237,93961
4,660000,"[5, 4, 3, 1]",836,476,83081,113050
4,660000,"[5, 7, 3, 1]",792,447,79055,99681
4,410000,"[6, 2, 4, 7]",568,428,48154,91378
3,285000,"[6, 2, 7]",443,388,42064,75078
4,625000,"[5, 2, 3, 1]",975,475,89963,112575
4,590000,"[6, 2, 4, 1]",843,482,87329,115921
4,445000,"[6, 2, 7, 3]",692,418,57611,87153
5,715000,"[6, 2, 4, 7, 1]",924,485,88781,117370
3,465000,"[6, 2, 1]",718,458,81688,104653
2,195000,"[6, 4]",223,200,12250,19900
5,750000,"[6, 2, 7, 3, 1]",1048,481,91159,115440
3,355000,"[6, 4, 3]",472,386,41971,74305
3,320000,"[6, 4, 7]",304,230,14709,26335
5,570000,"[6, 2, 4, 7, 3]",817,436,62903,94830
6,875000,"[6, 2, 4, 7, 3, 1]",1173,486,95804,117855
4,480000,"[6, 4, 7, 3]",553,399,44127,79401
3,320000,"[6, 2, 3]",611,401,55235,80200
4,590000,"[6, 2, 7, 1]",799,470,83404,110215
4,445000,"[6, 2, 4, 3]",736,427,60785,90951
5,750000,"[6, 2, 4, 3, 1]",1092,485,94550,117370
4,625000,"[6, 2, 3, 1]",967,478,89662,114003
4,625000,"[6, 4, 7, 1]",660,470,74808,110215
5,785000,"[6, 4, 7, 3, 1]",909,473,83939,111628
2,215000,"[2, 7]",345,335,37911,55945
4,660000,"[6, 4, 3, 1]",828,472,82653,111156
1,90000,[2],264,264,34716,34716
3,500000,"[6, 4, 1]",579,467,73324,108811
2,195000,"[6, 7]",179,147,7497,10731
2,230000,"[6, 3]",347,322,35329,51681
2,375000,"[6, 1]",454,401,66565,80200
1,125000,[4],125,125,7750,7750
3,535000,"[6, 3, 1]",703,432,76683,93096
3,355000,"[6, 7, 3]",428,347,37749,60031
3,500000,"[6, 7, 1]",535,417,68319,86736
