method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
greedy-AV,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
greedy-AV/cost,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
greedy-CC,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
greedy-PAV,4,408000,"[0, 1, 2, 3]",758,651,89728,211575,1.0,1.0,1.0,1.0,True
