method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,9,351276,"[0, 1, 2, 3, 4, 5, 7, 8, 10]",2248,544,119256,147696,0.9842381786339754,0.93631669535284,0.961866047231901,0.8765861475458484,True,0.0442146554866934
greedy-AV,9,524076,"[0, 1, 2, 3, 4, 5, 6, 7, 10]",2284,565,123984,159330,1.0,0.9724612736660928,1.0,0.945634755771856,True,0.046604636864352504
greedy-AV/cost,9,351276,"[0, 1, 2, 3, 4, 5, 7, 8, 10]",2248,544,119256,147696,0.9842381786339754,0.93631669535284,0.961866047231901,0.8765861475458484,True,0.0442146554866934
greedy-AV/cost^2,9,351276,"[0, 1, 2, 3, 4, 5, 7, 8, 10]",2248,544,119256,147696,0.9842381786339754,0.93631669535284,0.961866047231901,0.8765861475458484,True,0.0442146554866934
greedy-CC,6,526020,"[0, 1, 2, 3, 6, 11]",1615,570,119801,162165,0.707092819614711,0.9810671256454389,0.9662617757129952,0.9624606801590598,True,0.08211293161814488
greedy-PAV,9,524076,"[0, 1, 2, 3, 4, 5, 6, 7, 10]",2284,565,123984,159330,1.0,0.9724612736660928,1.0,0.945634755771856,True,0.046604636864352504
