method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,3,252641,"[0, 1, 5]",2156,1767,874612,1560261,1.0,1.0,1.0,1.0,True,0.6266070747750085
greedy-AV,3,252641,"[0, 1, 5]",2156,1767,874612,1560261,1.0,1.0,1.0,1.0,True,0.6266070747750085
greedy-AV/cost,3,252641,"[0, 1, 5]",2156,1767,874612,1560261,1.0,1.0,1.0,1.0,True,0.6266070747750085
greedy-AV/cost^2,4,225698,"[1, 5, 6, 9]",1563,1318,448345,867903,0.7249536178107606,0.745897000565931,0.5126215967766278,0.5562550111808217,False,0.3547233270760218
greedy-CC,3,252641,"[0, 1, 5]",2156,1767,874612,1560261,1.0,1.0,1.0,1.0,True,0.6266070747750085
greedy-PAV,3,252641,"[0, 1, 5]",2156,1767,874612,1560261,1.0,1.0,1.0,1.0,True,0.6266070747750085
