subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5995,[5],212,212,22366,22366
2,13495,"[5, 1]",549,490,77271,119805
3,23715,"[5, 3, 2]",830,632,109672,199396
2,13915,"[5, 6]",393,372,38446,69006
3,23375,"[5, 1, 4]",771,606,98421,183315
3,21415,"[5, 1, 6]",730,611,92571,186355
3,23415,"[5, 1, 2]",870,688,123900,236328
1,7500,[1],337,337,56616,56616
3,23675,"[5, 3, 4]",731,511,80578,130305
3,21295,"[5, 1, 3]",846,578,108331,166753
2,13795,"[5, 3]",509,404,60862,81406
3,21715,"[5, 3, 6]",690,543,76606,147153
3,23455,"[5, 1, 0]",1264,916,307080,419070
3,23795,"[5, 6, 4]",615,546,62329,148785
3,23755,"[5, 3, 0]",1224,904,299112,408156
4,29215,"[5, 1, 3, 6]",1027,678,123295,229503
2,15875,"[5, 4]",434,406,46519,82215
3,23835,"[5, 6, 2]",714,567,84715,160461
2,15915,"[5, 2]",533,494,72985,121771
2,15300,"[1, 3]",634,510,92946,129795
2,15955,"[5, 0]",927,792,268576,313236
3,27300,"[1, 4, 2]",880,640,122583,204480
3,25795,"[5, 4, 2]",755,613,94213,187578
2,15420,"[1, 6]",518,478,72126,114003
3,23875,"[5, 6, 0]",1108,856,279808,365940
3,25835,"[5, 4, 0]",1149,897,287656,401856
3,23220,"[1, 3, 6]",815,624,108105,194376
3,25875,"[5, 2, 0]",1248,911,303221,414505
3,25180,"[1, 3, 4]",856,610,111284,185745
3,25220,"[1, 3, 2]",955,692,138537,239086
3,25260,"[1, 3, 0]",1349,940,322376,441330
2,17380,"[1, 4]",559,481,78144,115440
3,25380,"[1, 6, 0]",1233,927,305830,429201
1,7800,[3],297,297,43956,43956
3,27760,"[6, 4, 0]",1118,899,285813,403651
1,7920,[6],181,181,16290,16290
2,15720,"[3, 6]",478,451,59895,101475
2,17420,"[1, 2]",658,568,103971,161028
2,17760,"[3, 0]",1012,872,289481,379756
3,27340,"[1, 4, 0]",1274,930,311602,431985
2,17680,"[3, 4]",519,424,64022,89676
2,17460,"[1, 0]",1052,868,295035,376278
2,19800,"[4, 2]",543,466,72965,108345
1,9880,[4],222,222,24531,24531
2,17720,"[3, 2]",618,557,93486,154846
2,17800,"[6, 4]",403,379,40545,71631
3,27380,"[1, 2, 0]",1373,965,327315,465130
3,27720,"[6, 4, 2]",724,536,84629,143380
1,9920,[2],321,321,51360,51360
3,25300,"[1, 6, 4]",740,600,93379,179700
3,27600,"[3, 4, 2]",840,629,110857,197506
3,25600,"[3, 6, 4]",700,557,79688,154846
2,17840,"[6, 2]",502,408,63279,83028
2,19880,"[2, 0]",1036,856,290505,365940
3,27640,"[3, 4, 0]",1234,906,304432,409965
3,25640,"[3, 6, 2]",799,622,105064,193131
3,25680,"[3, 6, 0]",1193,938,300624,439453
3,25340,"[1, 6, 2]",839,634,115281,200661
3,29760,"[4, 2, 0]",1258,940,307779,441330
2,17880,"[6, 0]",896,797,266694,317206
1,9960,[0],715,715,255255,255255
3,27680,"[3, 2, 0]",1333,965,322979,465130
2,19840,"[4, 0]",937,835,274635,348195
3,27800,"[6, 2, 0]",1217,895,298848,400065
