method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,2,167055,"[0, 2]",480,391,66213,76245,1.0,1.0,1.0,1.0,True,1.0
