method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,1,448945,[0],1192,1192,709836,709836,1.0,1.0,1.0,1.0,True,1.0
