subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
3,140000,"[3, 2, 5]",955,699,161657,243951
1,10000,[3],351,351,61425,61425
2,60000,"[3, 2]",814,653,155498,212878
1,50000,[2],463,463,106953,106953
2,75000,"[3, 1]",846,651,164775,211575
3,125000,"[3, 2, 1]",1309,859,242915,368511
3,280000,"[2, 5, 4]",936,740,163426,273430
3,155000,"[3, 1, 5]",987,693,170184,239778
2,90000,"[3, 5]",492,423,68949,89253
3,210000,"[3, 2, 4]",1146,829,201110,343206
4,290000,"[3, 2, 5, 4]",1287,864,206572,372816
2,160000,"[3, 4]",683,579,111015,167331
2,441000,"[3, 0]",1126,926,341450,428275
3,491000,"[3, 2, 0]",1589,1049,400439,549676
2,115000,"[2, 1]",958,741,205782,274170
4,205000,"[3, 2, 1, 5]",1450,894,247814,399171
4,275000,"[3, 2, 1, 4]",1641,1003,284425,502503
3,240000,"[3, 5, 4]",824,626,117639,195625
4,556000,"[3, 2, 1, 0]",2084,1169,464951,682696
4,305000,"[3, 1, 5, 4]",1319,852,213500,362526
3,521000,"[3, 5, 0]",1267,954,345872,454581
3,225000,"[3, 1, 4]",1178,817,208568,333336
3,506000,"[3, 1, 0]",1621,1072,413769,574056
3,591000,"[3, 4, 0]",1458,1040,376163,540280
3,195000,"[2, 1, 5]",1099,785,211337,307720
5,355000,"[3, 2, 1, 5, 4]",1782,1031,288903,530965
3,265000,"[2, 1, 4]",1290,917,250281,419986
4,571000,"[3, 2, 5, 0]",1730,1072,404273,574056
4,586000,"[3, 1, 5, 0]",1762,1094,417312,597871
4,345000,"[2, 1, 5, 4]",1431,949,255266,449826
4,626000,"[2, 1, 5, 0]",1874,1127,441553,634501
3,561000,"[2, 5, 0]",1379,982,370698,481671
1,80000,[5],141,141,9870,9870
2,200000,"[2, 4]",795,692,156646,239086
2,145000,"[1, 5]",636,550,128480,150975
1,431000,[0],775,775,299925,299925
2,130000,"[2, 5]",604,538,114678,144453
2,215000,"[1, 4]",827,702,169461,246051
1,150000,[4],332,332,54946,54946
2,581000,"[4, 0]",1107,919,337293,421821
1,65000,[1],495,495,122265,122265
3,295000,"[1, 5, 4]",968,741,175028,274170
3,576000,"[1, 5, 0]",1411,1017,387362,516636
2,511000,"[5, 0]",916,823,305517,338253
2,481000,"[2, 0]",1238,952,366123,452676
3,546000,"[2, 1, 0]",1733,1105,437952,609960
2,230000,"[5, 4]",473,424,63640,89676
2,496000,"[1, 0]",1270,991,383409,490545
