method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,1204000,"[0, 2, 4, 6]",3454,1422,940311,1010331,1.0,0.9392338177014532,0.9292464623725304,0.8821224421373198,True,1.0
greedy-AV,3,1421000,"[0, 1, 4]",3054,1429,973724,1020306,0.8841922408801389,0.9438573315719948,0.9622662952227824,0.8908316387870512,True,1.0
greedy-AV/cost,4,1204000,"[0, 2, 4, 6]",3454,1422,940311,1010331,1.0,0.9392338177014532,0.9292464623725304,0.8821224421373198,True,1.0
greedy-AV/cost^2,4,1204000,"[0, 2, 4, 6]",3454,1422,940311,1010331,1.0,0.9392338177014532,0.9292464623725304,0.8821224421373198,True,1.0
greedy-CC,3,1244000,"[0, 3, 6]",2755,1514,1011907,1145341,0.7976259409380428,1.0,1.0,1.0,True,1.0
greedy-PAV,3,1421000,"[0, 1, 4]",3054,1429,973724,1020306,0.8841922408801389,0.9438573315719948,0.9622662952227824,0.8908316387870512,True,1.0
