subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[8],57,57,1596,1596
2,28000,"[8, 2]",261,215,21267,23005
3,63000,"[8, 2, 7]",330,259,23351,33411
4,168000,"[8, 2, 0, 6]",654,492,62994,120786
4,268000,"[8, 2, 0, 1]",792,553,82613,152628
4,373000,"[8, 2, 7, 5]",473,323,31789,52003
5,303000,"[8, 2, 7, 0, 1]",861,566,83910,159895
4,263000,"[8, 2, 7, 1]",587,367,48404,67161
4,276620,"[8, 2, 7, 4]",479,327,32409,53301
5,316620,"[8, 2, 7, 0, 4]",753,532,68362,141246
5,413000,"[8, 2, 7, 0, 5]",747,525,67654,137550
5,376620,"[8, 2, 7, 6, 4]",598,348,36467,60378
4,163000,"[8, 2, 7, 6]",449,308,28882,47278
6,403000,"[8, 2, 7, 0, 6, 1]",980,576,86462,165600
4,103000,"[8, 2, 7, 0]",604,480,59776,114960
5,363000,"[8, 2, 7, 6, 1]",706,380,51243,72010
5,203000,"[8, 2, 7, 0, 6]",723,509,64646,129286
3,68000,"[8, 2, 0]",535,445,57746,98790
4,412000,"[8, 2, 7, 3]",486,337,33441,56616
3,128000,"[8, 2, 6]",380,285,27182,40470
2,45000,"[8, 7]",126,120,3927,7140
3,228000,"[8, 2, 1]",518,348,47059,60378
4,185000,"[8, 7, 0, 6]",519,409,46800,83436
3,241620,"[8, 2, 4]",410,304,30805,46056
4,281620,"[8, 2, 0, 4]",684,515,66809,132355
3,338000,"[8, 2, 5]",404,308,30380,47278
4,378000,"[8, 2, 0, 5]",678,513,66284,131328
4,341620,"[8, 2, 6, 4]",529,335,35169,55945
4,328000,"[8, 2, 6, 1]",637,366,50066,66795
3,377000,"[8, 2, 3]",417,307,31596,46971
5,368000,"[8, 2, 0, 6, 1]",911,565,85327,159330
5,381620,"[8, 2, 0, 6, 4]",803,536,70701,143380
3,85000,"[8, 7, 0]",400,364,41083,66066
5,385000,"[8, 7, 0, 6, 1]",776,530,74419,140185
3,150000,"[8, 0, 6]",450,379,44923,71631
3,145000,"[8, 7, 6]",245,198,10452,19503
4,298620,"[8, 7, 0, 4]",549,440,50915,96580
4,358620,"[8, 7, 6, 4]",394,262,19252,34191
3,394000,"[8, 7, 3]",282,241,15664,28920
4,285000,"[8, 7, 0, 1]",657,511,71302,130305
4,350000,"[8, 0, 6, 1]",707,515,73163,132355
3,355000,"[8, 7, 5]",269,213,13299,22578
2,50000,"[8, 0]",331,311,38807,48205
3,258620,"[8, 7, 4]",275,226,14350,25425
4,345000,"[8, 7, 6, 1]",502,326,38762,52975
4,395000,"[8, 7, 0, 5]",543,428,49840,91378
2,110000,"[8, 6]",176,162,8526,13041
2,210000,"[8, 1]",314,277,33826,38226
3,360000,"[8, 0, 5]",474,406,48252,82215
3,323620,"[8, 6, 4]",325,244,17773,29646
5,398620,"[8, 7, 0, 6, 4]",668,463,55240,106953
3,399000,"[8, 0, 3]",487,436,50558,94830
3,310000,"[8, 6, 1]",433,308,37463,47278
3,263620,"[8, 0, 4]",480,414,49161,85491
3,250000,"[8, 0, 1]",588,493,69878,121278
3,245000,"[8, 7, 1]",383,301,35299,45150
4,363620,"[8, 0, 6, 4]",599,449,53807,100576
1,18000,[2],204,204,20706,20706
3,93000,"[2, 7, 0]",547,472,59243,111156
5,393000,"[2, 7, 0, 6, 1]",923,573,86145,163878
2,223620,"[8, 4]",206,193,12544,18528
2,320000,"[8, 5]",200,187,11671,17391
2,359000,"[8, 3]",213,200,13608,19900
2,53000,"[2, 7]",273,250,22799,31125
3,266620,"[2, 7, 4]",422,322,31911,51681
3,153000,"[2, 7, 6]",392,300,28354,44850
3,363000,"[2, 7, 5]",416,318,31287,50403
3,253000,"[2, 7, 1]",530,363,48051,65703
4,193000,"[2, 7, 0, 6]",666,502,64137,125751
4,366620,"[2, 7, 6, 4]",541,343,35986,58653
4,353000,"[2, 7, 6, 1]",649,376,50907,70500
4,403000,"[2, 7, 0, 5]",690,521,67171,135460
4,306620,"[2, 7, 0, 4]",696,528,67883,139128
4,293000,"[2, 7, 0, 1]",804,563,83576,158203
2,328000,"[2, 5]",347,302,29869,45451
2,58000,"[2, 0]",478,435,57204,94395
2,118000,"[2, 6]",323,276,26646,37950
3,402000,"[2, 7, 3]",429,332,32938,54946
1,35000,[7],69,69,2346,2346
3,271620,"[2, 0, 4]",627,511,66324,130305
3,258000,"[2, 0, 1]",735,549,82272,150426
3,158000,"[2, 0, 6]",597,484,62477,116886
3,368000,"[2, 0, 5]",621,508,65792,128778
3,175000,"[7, 0, 6]",462,385,45493,73920
3,407000,"[2, 0, 3]",634,519,67362,134421
4,358000,"[2, 0, 6, 1]",854,562,85004,157641
2,231620,"[2, 4]",353,299,30301,44551
3,318000,"[2, 6, 1]",580,362,49724,65341
2,75000,"[7, 0]",343,332,39692,54946
4,371620,"[2, 0, 6, 4]",746,532,70234,141246
2,367000,"[2, 3]",360,301,31085,45150
2,218000,"[2, 1]",461,343,46699,58653
3,331620,"[2, 6, 4]",472,330,34683,54285
5,406620,"[2, 7, 0, 6, 4]",815,541,71492,146070
3,288620,"[7, 0, 4]",492,416,49598,86320
4,375000,"[7, 0, 6, 1]",719,524,73684,137026
2,135000,"[7, 6]",188,159,8961,12561
4,388620,"[7, 0, 6, 4]",611,444,53997,98346
3,335000,"[7, 6, 1]",445,314,37906,49141
2,248620,"[7, 4]",218,185,12844,17020
3,275000,"[7, 0, 1]",600,501,70508,125250
2,345000,"[7, 5]",212,174,11796,15051
3,348620,"[7, 6, 4]",337,229,17826,26106
2,235000,"[7, 1]",326,284,34381,40186
3,385000,"[7, 0, 5]",486,407,48527,82621
2,253620,"[0, 4]",423,388,47832,75078
