method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,55387,"[0, 1, 2, 3, 4, 5]",2216,1128,378900,635628,1.0,0.9682403433476396,0.992258861979385,0.937462944117517,True,1.0
greedy-AV,6,55387,"[0, 1, 2, 3, 4, 5]",2216,1128,378900,635628,1.0,0.9682403433476396,0.992258861979385,0.937462944117517,True,1.0
greedy-AV/cost,6,51382,"[0, 1, 2, 3, 4, 9]",2157,1123,372033,630003,0.973375451263538,0.9639484978540772,0.9742756431743904,0.929166851024291,True,1.0
greedy-AV/cost^2,6,51382,"[0, 1, 2, 3, 4, 9]",2157,1123,372033,630003,0.973375451263538,0.9639484978540772,0.9742756431743904,0.929166851024291,True,1.0
greedy-CC,6,55417,"[0, 1, 2, 4, 6, 7]",2071,1165,365400,678030,0.93456678700361,1.0,0.956905220816224,1.0,True,1.0
greedy-PAV,6,55387,"[0, 1, 2, 3, 4, 6]",2212,1160,381856,672220,0.9981949458483754,0.9957081545064378,1.0,0.991431057622819,True,1.0
