subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,30000,[0],565,565,159330,159330
2,80000,"[0, 5]",760,658,173094,216153
2,230000,"[0, 6]",719,638,167871,203203
1,68500,[4],289,289,41616,41616
2,118500,"[5, 4]",484,372,54315,69006
2,410000,"[0, 3]",882,737,198976,271216
2,430000,"[5, 3]",512,366,58416,66795
2,268500,"[4, 6]",443,367,50547,67161
3,298500,"[0, 4, 6]",1008,749,197100,280126
3,318500,"[5, 4, 6]",638,437,62765,95266
1,50000,[5],195,195,18915,18915
1,200000,[6],154,154,11781,11781
2,98500,"[0, 4]",854,709,190506,250986
1,461000,[2],345,345,59340,59340
1,380000,[3],317,317,50086,50086
1,461000,[1],443,443,97903,97903
3,148500,"[0, 5, 4]",1049,750,199824,280875
3,280000,"[0, 5, 6]",914,706,180860,248865
3,460000,"[0, 5, 3]",1077,752,204433,282376
2,448500,"[4, 3]",606,442,78336,97461
2,250000,"[5, 6]",349,305,29750,46360
4,348500,"[0, 5, 4, 6]",1203,784,206042,306936
