method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,3,147700,"[0, 1, 4]",594,375,52289,70125,0.9690048939641108,0.992063492063492,0.9942575725884656,0.9841690876173634,True,0.034930275411792
greedy-AV,3,239745,"[0, 1, 2]",613,378,52591,71253,1.0,1.0,1.0,1.0,True,0.034930275411792
greedy-AV/cost,3,147700,"[0, 1, 4]",594,375,52289,70125,0.9690048939641108,0.992063492063492,0.9942575725884656,0.9841690876173634,True,0.034930275411792
greedy-AV/cost^2,3,147700,"[0, 1, 4]",594,375,52289,70125,0.9690048939641108,0.992063492063492,0.9942575725884656,0.9841690876173634,True,0.034930275411792
greedy-CC,3,239745,"[0, 1, 2]",613,378,52591,71253,1.0,1.0,1.0,1.0,True,0.034930275411792
greedy-PAV,3,239745,"[0, 1, 2]",613,378,52591,71253,1.0,1.0,1.0,1.0,True,0.034930275411792
