subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
4,193400,"[6, 7, 1, 4]",891,645,137598,207690
2,29900,"[6, 7]",203,176,9982,15400
1,10000,[6],113,113,6328,6328
3,63400,"[6, 7, 1]",682,526,119057,138075
4,128400,"[6, 7, 1, 2]",909,584,132330,170236
3,94900,"[6, 7, 2]",430,355,34930,62835
5,258400,"[6, 7, 1, 2, 4]",1118,700,150766,244650
5,328400,"[6, 7, 1, 2, 3]",1128,635,144329,201295
4,283400,"[6, 7, 1, 8]",735,553,120110,152628
4,331200,"[6, 7, 1, 5]",841,577,126467,166176
4,263400,"[6, 7, 1, 3]",901,595,132736,176715
5,348400,"[6, 7, 1, 2, 8]",962,611,133383,186355
5,396200,"[6, 7, 1, 2, 5]",1068,613,137574,187578
5,393400,"[6, 7, 1, 4, 3]",1110,699,150482,243951
2,43500,"[6, 1]",592,513,117728,131328
4,294900,"[6, 7, 2, 3]",649,454,54084,102831
3,159900,"[6, 7, 4]",412,348,31382,60378
4,373500,"[6, 1, 4, 3]",1020,691,149250,238395
4,224900,"[6, 7, 2, 4]",639,506,55940,127765
3,229900,"[6, 7, 3]",422,355,33271,62835
3,249900,"[6, 7, 8]",256,224,11353,24976
3,297700,"[6, 7, 5]",362,308,22336,47278
4,362700,"[6, 7, 2, 5]",589,410,43062,83845
4,314900,"[6, 7, 2, 8]",483,396,36280,78210
4,359900,"[6, 7, 4, 3]",631,488,53336,118828
5,413400,"[6, 7, 1, 4, 8]",944,652,138161,212226
4,379900,"[6, 7, 4, 8]",465,363,32158,65703
3,173500,"[6, 1, 4]",801,635,136308,201295
4,238500,"[6, 1, 2, 4]",1028,695,149616,241165
4,328500,"[6, 1, 2, 8]",872,603,132194,181503
4,308500,"[6, 1, 2, 3]",1038,629,143192,197506
3,263500,"[6, 1, 8]",645,540,118781,145530
4,393500,"[6, 1, 4, 8]",854,642,136871,205761
3,108500,"[6, 1, 2]",819,576,131141,165600
2,277800,"[6, 5]",272,253,18718,31878
2,75000,"[6, 2]",340,317,31726,50086
3,311300,"[6, 1, 5]",751,565,125146,159330
1,19900,[7],90,90,4005,4005
3,243500,"[6, 1, 3]",811,586,131474,171405
2,140000,"[6, 4]",322,300,27833,44850
3,275000,"[6, 2, 3]",559,420,50967,87990
3,205000,"[6, 2, 4]",549,477,52826,113526
2,210000,"[6, 3]",332,301,29734,45150
3,295000,"[6, 2, 8]",393,359,33077,64261
2,230000,"[6, 8]",166,162,7700,13041
3,342800,"[6, 2, 5]",499,372,39866,69006
3,360000,"[6, 4, 8]",375,315,28610,49455
3,340000,"[6, 4, 3]",541,443,49889,97903
2,53400,"[7, 1]",569,497,115930,123256
3,284900,"[7, 2, 3]",536,404,48759,81406
3,407800,"[6, 4, 5]",481,425,40118,90100
3,118400,"[7, 1, 2]",796,563,129351,158203
4,405000,"[6, 2, 4, 3]",768,548,70808,149878
3,183400,"[7, 1, 4]",778,625,134624,195000
4,248400,"[7, 1, 2, 4]",1005,687,147939,235641
4,318400,"[7, 1, 2, 3]",1015,616,141450,189420
4,386200,"[7, 1, 2, 5]",955,593,134663,175528
3,273400,"[7, 1, 8]",622,524,116983,137026
4,383400,"[7, 1, 4, 3]",997,680,147601,230860
4,338400,"[7, 1, 2, 8]",849,590,130404,173755
3,253400,"[7, 1, 3]",788,569,129715,161596
2,84900,"[7, 2]",317,286,29191,40755
4,376300,"[6, 1, 2, 5]",978,605,136386,182710
3,321200,"[7, 1, 5]",728,554,123433,153181
4,403400,"[7, 1, 4, 8]",831,632,135187,199396
3,214900,"[7, 2, 4]",526,457,50431,104196
2,219900,"[7, 3]",309,291,27723,42195
1,33500,[1],479,479,114481,114481
3,349900,"[7, 4, 3]",518,438,47991,95703
3,369900,"[7, 4, 8]",352,301,26418,45150
2,149900,"[7, 4]",299,284,25636,40186
3,304900,"[7, 2, 8]",370,330,30547,54285
3,352700,"[7, 2, 5]",476,351,37466,61425
2,239900,"[7, 8]",143,141,5382,9870
2,287700,"[7, 5]",249,240,16530,28680
2,253500,"[1, 8]",532,506,115534,127765
2,98500,"[1, 2]",706,550,128042,150975
1,65000,[2],227,227,25651,25651
4,414900,"[7, 2, 4, 3]",745,539,68724,144991
3,228500,"[1, 2, 4]",915,677,146669,228826
1,130000,[4],209,209,21736,21736
2,350000,"[4, 8]",262,227,22519,25651
3,298500,"[1, 2, 3]",925,606,140201,183315
2,265000,"[2, 3]",446,354,45336,62481
2,163500,"[1, 4]",688,610,133214,185745
2,233500,"[1, 3]",698,556,128341,154290
2,301300,"[1, 5]",638,537,121992,143916
3,318500,"[1, 2, 8]",759,577,129095,166176
3,366300,"[1, 2, 5]",865,580,133355,167910
2,195000,"[2, 4]",436,407,46981,82621
3,363500,"[1, 4, 3]",907,668,146257,222778
3,383500,"[1, 4, 8]",741,617,133777,190036
3,395000,"[2, 4, 3]",655,495,65379,122265
1,220000,[8],53,53,1378,1378
1,200000,[3],219,219,23871,23871
1,267800,[5],159,159,12561,12561
2,332800,"[2, 5]",386,293,33934,42778
2,285000,"[2, 8]",280,273,27008,37128
1,417000,[0],574,574,164451,164451
2,330000,"[4, 3]",428,375,44229,70125
2,397800,"[4, 5]",368,353,34192,62128
3,415000,"[2, 4, 8]",489,420,47744,87990
