method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,213500,"[0, 2]",1016,567,157421,160461,0.9864077669902912,0.9947368421052633,0.9879813726966912,0.989492183886782,True,0.3512074367810594
greedy-AV,2,619500,"[0, 1]",1030,570,159336,162165,1.0,1.0,1.0,1.0,True,0.5425732217573221
greedy-AV/cost,2,213500,"[0, 2]",1016,567,157421,160461,0.9864077669902912,0.9947368421052633,0.9879813726966912,0.989492183886782,True,0.3512074367810594
greedy-AV/cost^2,2,213500,"[0, 2]",1016,567,157421,160461,0.9864077669902912,0.9947368421052633,0.9879813726966912,0.989492183886782,True,0.3512074367810594
greedy-CC,2,619500,"[0, 1]",1030,570,159336,162165,1.0,1.0,1.0,1.0,True,0.5425732217573221
greedy-PAV,2,619500,"[0, 1]",1030,570,159336,162165,1.0,1.0,1.0,1.0,True,0.5425732217573221
