method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,9,364167,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1751,440,70347,96580,1.0,0.990990990990991,0.9926342970833508,0.9820429910723364,True,0.3140039830508475
greedy-AV,7,387983,"[0, 2, 3, 4, 5, 6, 7]",1461,414,67408,85491,0.834380354083381,0.9324324324324323,0.9511634141867388,0.8692880239155634,False,0.195013
greedy-AV/cost,9,212567,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",1664,376,57930,70500,0.9503141062250144,0.8468468468468469,0.8174236972442112,0.7168568116649381,False,0.2259296951219512
greedy-AV/cost^2,9,212567,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",1664,376,57930,70500,0.9503141062250144,0.8468468468468469,0.8174236972442112,0.7168568116649381,False,0.2259296951219512
greedy-CC,7,392080,"[0, 2, 3, 4, 7, 9, 10]",1330,420,67304,87990,0.759565962307253,0.945945945945946,0.9496959178202036,0.8946983100481972,True,0.203585
greedy-PAV,7,387983,"[0, 2, 3, 4, 5, 6, 7]",1461,414,67408,85491,0.834380354083381,0.9324324324324323,0.9511634141867388,0.8692880239155634,False,0.195013
