method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,394000,"[0, 2, 4, 5, 7]",512,298,25176,44253,0.9446494464944649,0.9900332225913622,1.0,0.9801328903654485,True
greedy-AV,3,400000,"[0, 1, 2]",542,204,20175,20706,1.0,0.6777408637873754,0.8013584366062917,0.4586046511627907,True
greedy-AV/cost,6,379000,"[1, 2, 4, 5, 6, 7]",536,301,24785,45150,0.988929889298893,1.0,0.984469335875437,1.0,True
greedy-AV/cost^2,6,379000,"[1, 2, 4, 5, 6, 7]",536,301,24785,45150,0.988929889298893,1.0,0.984469335875437,1.0,True
greedy-CC,2,400000,"[0, 3]",292,281,22715,39340,0.5387453874538746,0.9335548172757475,0.9022481728630442,0.8713178294573644,True
greedy-PAV,2,400000,"[0, 3]",292,281,22715,39340,0.5387453874538746,0.9335548172757475,0.9022481728630442,0.8713178294573644,True
