method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,280430,"[0, 1, 2, 5, 6, 9, 10]",1048,545,65850,148240,1.0,0.9663120567375888,0.9782511810321776,0.9337011702757516,True,0.14018701754385965
greedy-AV,6,282500,"[0, 1, 2, 3, 6, 10]",950,539,63430,144991,0.9064885496183206,0.9556737588652482,0.9423002644323618,0.9132370910648376,True,0.1355970571590266
greedy-AV/cost,7,280430,"[0, 1, 2, 5, 6, 9, 10]",1048,545,65850,148240,1.0,0.9663120567375888,0.9782511810321776,0.9337011702757516,True,0.14018701754385965
greedy-AV/cost^2,7,280430,"[0, 1, 2, 5, 6, 9, 10]",1048,545,65850,148240,1.0,0.9663120567375888,0.9782511810321776,0.9337011702757516,True,0.14018701754385965
greedy-CC,6,282500,"[0, 1, 2, 3, 6, 10]",950,539,63430,144991,0.9064885496183206,0.9556737588652482,0.9423002644323618,0.9132370910648376,True,0.1355970571590266
greedy-PAV,6,282500,"[0, 1, 2, 3, 6, 10]",950,539,63430,144991,0.9064885496183206,0.9556737588652482,0.9423002644323618,0.9132370910648376,True,0.1355970571590266
