method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,27155,"[0, 1, 2, 4, 5]",1238,654,129163,213531,1.0,1.0,1.0,1.0,True
greedy-AV,4,29795,"[0, 1, 2, 3]",1043,624,116931,194376,0.8424878836833603,0.9541284403669725,0.9052979568452266,0.9102940556640488,True
greedy-AV/cost,5,27155,"[0, 1, 2, 4, 5]",1238,654,129163,213531,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,5,27155,"[0, 1, 2, 4, 5]",1238,654,129163,213531,1.0,1.0,1.0,1.0,True
greedy-CC,5,27155,"[0, 1, 2, 4, 5]",1238,654,129163,213531,1.0,1.0,1.0,1.0,True
greedy-PAV,5,27155,"[0, 1, 2, 4, 5]",1238,654,129163,213531,1.0,1.0,1.0,1.0,True
