subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,20000,[6],154,154,11781,11781
1,208100,[5],566,566,159895,159895
1,77000,[4],711,711,252405,252405
1,491816,[2],1136,1136,644680,644680
1,491940,[3],985,985,484620,484620
1,491940,[1],1362,1362,926841,926841
1,491940,[0],1598,1598,1276003,1276003
2,97000,"[6, 4]",865,758,258515,286903
2,228100,"[6, 5]",720,678,170815,229503
2,285100,"[4, 5]",1277,1106,397765,611065
3,305100,"[6, 4, 5]",1431,1136,403314,644680
