subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[1],291,291,42195,42195
4,127750,"[1, 3, 0, 4]",1423,520,122180,134940
3,64000,"[1, 3, 0]",1115,498,115528,123753
2,28000,"[1, 3]",698,430,89038,92235
2,46000,"[1, 0]",708,455,97053,103285
3,91750,"[1, 3, 4]",1006,465,99323,107880
2,73750,"[1, 4]",599,371,63595,68635
3,109750,"[1, 0, 4]",1016,480,104593,114960
3,327500,"[1, 4, 2]",1111,570,147419,162165
1,253750,[2],512,512,130816,130816
3,299750,"[1, 0, 2]",1220,598,161685,178503
2,263750,"[1, 2]",803,541,138820,146070
3,281750,"[1, 3, 2]",1210,588,158385,172578
1,18000,[3],407,407,82621,82621
1,36000,[0],417,417,86736,86736
1,63750,[4],308,308,47278,47278
4,345500,"[1, 3, 4, 2]",1518,611,165307,186355
4,317750,"[1, 3, 0, 2]",1627,623,173491,193753
2,54000,"[3, 0]",824,480,110361,114960
4,363500,"[1, 0, 4, 2]",1528,619,167986,191271
2,81750,"[3, 4]",715,445,93584,98790
5,381500,"[1, 3, 0, 4, 2]",1935,642,179241,205761
2,99750,"[0, 4]",725,445,94954,98790
3,307750,"[3, 0, 2]",1336,612,170166,186966
2,271750,"[3, 2]",919,576,154784,165600
3,335500,"[3, 4, 2]",1227,599,161712,179101
2,289750,"[0, 2]",929,576,155424,165600
3,353500,"[0, 4, 2]",1237,597,161731,177906
3,117750,"[3, 0, 4]",1132,503,117244,126253
2,317500,"[4, 2]",820,543,139868,147153
4,371500,"[3, 0, 4, 2]",1644,631,175918,198765
