method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
greedy-AV,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
greedy-AV/cost,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
greedy-CC,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
greedy-PAV,5,381500,"[0, 1, 2, 3, 4]",1935,642,179241,205761,1.0,1.0,1.0,1.0,True
