subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
5,"[1, 2, 4, 5, 7]",61,30,297,435,True,1.0,0.8591549295774648,0.9375,0.8633720930232558,0.8770161290322581,1.0
5,"[1, 2, 4, 6, 7]",57,28,263,378,True,1.0,0.8028169014084507,0.875,0.7645348837209303,0.7620967741935484,1.0
5,"[1, 2, 5, 6, 7]",48,28,187,378,True,1.0,0.676056338028169,0.875,0.5436046511627907,0.7620967741935484,1.0
5,"[1, 3, 4, 5, 6]",64,30,313,435,True,1.0,0.9014084507042254,0.9375,0.9098837209302325,0.8770161290322581,1.0
5,"[1, 3, 4, 5, 7]",69,30,323,435,True,1.0,0.971830985915493,0.9375,0.938953488372093,0.8770161290322581,1.0
5,"[1, 3, 4, 6, 7]",65,28,299,378,True,1.0,0.9154929577464789,0.875,0.8691860465116279,0.7620967741935484,1.0
5,"[1, 3, 5, 6, 7]",56,28,254,378,True,1.0,0.7887323943661971,0.875,0.7383720930232558,0.7620967741935484,1.0
5,"[1, 4, 5, 6, 7]",58,29,276,406,True,1.0,0.8169014084507042,0.90625,0.8023255813953488,0.8185483870967742,1.0
5,"[2, 3, 4, 5, 6]",66,32,333,496,True,1.0,0.9295774647887324,1.0,0.9680232558139535,1.0,1.0
5,"[2, 3, 4, 5, 7]",71,32,344,496,True,1.0,1.0,1.0,1.0,1.0,1.0
5,"[2, 3, 4, 6, 7]",67,30,320,435,True,1.0,0.9436619718309859,0.9375,0.9302325581395349,0.8770161290322581,1.0
5,"[2, 3, 5, 6, 7]",58,30,278,435,True,1.0,0.8169014084507042,0.9375,0.8081395348837209,0.8770161290322581,1.0
5,"[2, 4, 5, 6, 7]",60,31,294,465,True,1.0,0.8450704225352113,0.96875,0.8546511627906976,0.9375,1.0
5,"[3, 4, 5, 6, 7]",68,31,324,465,True,1.0,0.9577464788732394,0.96875,0.9418604651162791,0.9375,1.0
6,"[0, 1, 2, 3, 4, 5]",77,32,343,496,True,1.0,0.9506172839506173,0.9696969696969697,0.9689265536723164,0.9393939393939394,1.0
6,"[0, 1, 2, 3, 4, 6]",73,30,317,435,True,1.0,0.9012345679012346,0.9090909090909091,0.8954802259887006,0.8238636363636364,1.0
6,"[0, 1, 2, 3, 4, 7]",78,30,327,435,True,1.0,0.9629629629629629,0.9090909090909091,0.923728813559322,0.8238636363636364,1.0
6,"[0, 1, 2, 3, 5, 6]",64,30,267,435,True,1.0,0.7901234567901234,0.9090909090909091,0.7542372881355932,0.8238636363636364,1.0
6,"[0, 1, 2, 3, 5, 7]",69,30,290,435,True,1.0,0.8518518518518519,0.9090909090909091,0.8192090395480226,0.8238636363636364,1.0
6,"[0, 1, 2, 3, 6, 7]",65,28,270,378,True,1.0,0.8024691358024691,0.8484848484848485,0.7627118644067796,0.7159090909090909,1.0
6,"[0, 1, 2, 4, 5, 6]",66,31,303,465,True,1.0,0.8148148148148148,0.9393939393939394,0.8559322033898306,0.8806818181818182,1.0
6,"[0, 1, 2, 4, 5, 7]",71,31,311,465,True,1.0,0.8765432098765432,0.9393939393939394,0.8785310734463276,0.8806818181818182,1.0
6,"[0, 1, 2, 4, 6, 7]",67,29,277,406,True,1.0,0.8271604938271605,0.8787878787878788,0.7824858757062146,0.7689393939393939,1.0
6,"[0, 1, 2, 5, 6, 7]",58,29,218,406,True,1.0,0.7160493827160493,0.8787878787878788,0.615819209039548,0.7689393939393939,1.0
6,"[0, 1, 3, 4, 5, 6]",74,31,325,465,True,1.0,0.9135802469135802,0.9393939393939394,0.9180790960451978,0.8806818181818182,1.0
6,"[0, 1, 3, 4, 5, 7]",79,31,335,465,True,1.0,0.9753086419753086,0.9393939393939394,0.9463276836158192,0.8806818181818182,1.0
6,"[0, 1, 3, 4, 6, 7]",75,29,311,406,True,1.0,0.9259259259259259,0.8787878787878788,0.8785310734463276,0.7689393939393939,1.0
6,"[0, 1, 3, 5, 6, 7]",66,29,276,406,True,1.0,0.8148148148148148,0.8787878787878788,0.7796610169491526,0.7689393939393939,1.0
6,"[0, 1, 4, 5, 6, 7]",68,30,293,435,True,1.0,0.8395061728395061,0.9090909090909091,0.827683615819209,0.8238636363636364,1.0
6,"[0, 2, 3, 4, 5, 6]",76,33,343,528,True,1.0,0.9382716049382716,1.0,0.9689265536723164,1.0,1.0
6,"[0, 2, 3, 4, 5, 7]",81,33,354,528,True,1.0,1.0,1.0,1.0,1.0,1.0
6,"[0, 2, 3, 4, 6, 7]",77,31,330,465,True,1.0,0.9506172839506173,0.9393939393939394,0.9322033898305084,0.8806818181818182,1.0
6,"[0, 2, 3, 5, 6, 7]",68,31,296,465,True,1.0,0.8395061728395061,0.9393939393939394,0.8361581920903954,0.8806818181818182,1.0
6,"[0, 2, 4, 5, 6, 7]",70,32,308,496,True,1.0,0.8641975308641975,0.9696969696969697,0.8700564971751412,0.9393939393939394,1.0
6,"[0, 3, 4, 5, 6, 7]",78,32,336,496,True,1.0,0.9629629629629629,0.9696969696969697,0.9491525423728814,0.9393939393939394,1.0
6,"[1, 2, 3, 4, 5, 6]",74,32,339,496,True,1.0,0.9135802469135802,0.9696969696969697,0.9576271186440678,0.9393939393939394,1.0
6,"[1, 2, 3, 4, 5, 7]",79,32,347,496,True,1.0,0.9753086419753086,0.9696969696969697,0.980225988700565,0.9393939393939394,1.0
6,"[1, 2, 3, 4, 6, 7]",75,30,323,435,True,1.0,0.9259259259259259,0.9090909090909091,0.9124293785310734,0.8238636363636364,1.0
6,"[1, 2, 3, 5, 6, 7]",66,30,282,435,True,1.0,0.8148148148148148,0.9090909090909091,0.7966101694915254,0.8238636363636364,1.0
6,"[1, 2, 4, 5, 6, 7]",68,31,303,465,True,1.0,0.8395061728395061,0.9393939393939394,0.8559322033898306,0.8806818181818182,1.0
6,"[1, 3, 4, 5, 6, 7]",76,31,329,465,True,1.0,0.9382716049382716,0.9393939393939394,0.9293785310734464,0.8806818181818182,1.0
6,"[2, 3, 4, 5, 6, 7]",78,33,350,528,True,1.0,0.9629629629629629,1.0,0.9887005649717514,1.0,1.0
7,"[0, 1, 2, 3, 4, 5, 6]",84,33,349,528,True,1.0,0.9438202247191011,0.9705882352941176,0.9694444444444444,0.9411764705882353,1.0
7,"[0, 1, 2, 3, 4, 5, 7]",89,33,357,528,True,1.0,1.0,0.9705882352941176,0.9916666666666667,0.9411764705882353,1.0
7,"[0, 1, 2, 3, 4, 6, 7]",85,31,333,465,True,1.0,0.9550561797752809,0.9117647058823529,0.925,0.8288770053475936,1.0
7,"[0, 1, 2, 3, 5, 6, 7]",76,31,300,465,True,1.0,0.8539325842696629,0.9117647058823529,0.8333333333333334,0.8288770053475936,1.0
7,"[0, 1, 2, 4, 5, 6, 7]",78,32,317,496,True,1.0,0.8764044943820225,0.9411764705882353,0.8805555555555555,0.8841354723707665,1.0
7,"[0, 1, 3, 4, 5, 6, 7]",86,32,341,496,True,1.0,0.9662921348314607,0.9411764705882353,0.9472222222222222,0.8841354723707665,1.0
7,"[0, 2, 3, 4, 5, 6, 7]",88,34,360,561,True,1.0,0.9887640449438202,1.0,1.0,1.0,1.0
7,"[1, 2, 3, 4, 5, 6, 7]",86,33,353,528,True,1.0,0.9662921348314607,0.9705882352941176,0.9805555555555555,0.9411764705882353,1.0
8,"[0, 1, 2, 3, 4, 5, 6, 7]",96,34,363,561,True,1.0,1.0,1.0,1.0,1.0,1.0
