method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,473530,"[0, 1, 2, 3, 4, 5, 6, 8]",3059,695,201812,241165,1.0,1.0,1.0,1.0,True,0.4895998484848485
greedy-AV,8,473530,"[0, 1, 2, 3, 4, 5, 6, 8]",3059,695,201812,241165,1.0,1.0,1.0,1.0,True,0.4895998484848485
greedy-AV/cost,8,406530,"[0, 1, 2, 3, 5, 6, 7, 8]",2960,660,186418,217470,0.9676364825106244,0.9496402877697842,0.923721086952213,0.901747766052288,True,0.2025705329153605
greedy-AV/cost^2,8,406530,"[0, 1, 2, 3, 5, 6, 7, 8]",2960,660,186418,217470,0.9676364825106244,0.9496402877697842,0.923721086952213,0.901747766052288,True,0.2025705329153605
greedy-CC,5,543800,"[0, 1, 2, 4, 7]",1985,689,194090,237016,0.6489048708728342,0.9913669064748202,0.9617366658077816,0.9827960110297927,True,0.48954545454545456
greedy-PAV,8,473530,"[0, 1, 2, 3, 4, 5, 6, 8]",3059,695,201812,241165,1.0,1.0,1.0,1.0,True,0.4895998484848485
