method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,1,199999,[0],199,199,19701,19701,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,1,199999,[0],199,199,19701,19701,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,1,199999,[0],199,199,19701,19701,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,1,35900,[1],29,29,406,406,0.1457286432160804,0.1457286432160804,0.0206080909598497,0.0206080909598497,True,0.20565829145728642
greedy-CC,1,199999,[0],199,199,19701,19701,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,1,199999,[0],199,199,19701,19701,1.0,1.0,1.0,1.0,True,1.0
