method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,945000,"[1, 2, 3, 4, 5, 6, 7]",386,179,10086,15931,1.0,0.9322916666666666,0.550065445026178,0.868837260034904,False,0.40487064864864863
greedy-AV,1,1000000,[0],192,192,18336,18336,0.4974093264248704,1.0,1.0,1.0,True,0.93625
greedy-AV/cost,7,945000,"[1, 2, 3, 4, 5, 6, 7]",386,179,10086,15931,1.0,0.9322916666666666,0.550065445026178,0.868837260034904,False,0.40487064864864863
greedy-AV/cost^2,7,945000,"[1, 2, 3, 4, 5, 6, 7]",386,179,10086,15931,1.0,0.9322916666666666,0.550065445026178,0.868837260034904,False,0.40487064864864863
greedy-CC,1,1000000,[0],192,192,18336,18336,0.4974093264248704,1.0,1.0,1.0,True,0.93625
greedy-PAV,1,1000000,[0],192,192,18336,18336,0.4974093264248704,1.0,1.0,1.0,True,0.93625
